[2026-08-10T13:17:16.874Z] COMPANY: "20 Microns Limited" | QUERIES: ["20 Microns Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.808Z] COMPANY: "SVP GLOBAL TEXTILES LIMITED" | QUERIES: ["SVP GLOBAL TEXTILES LIMITED" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.809Z] COMPANY: "SWAN CORP LIMITED" | QUERIES: ["SWAN CORP LIMITED" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.810Z] COMPANY: "Swan Defence and Heavy Industries Limited" | QUERIES: ["Swan Defence and Heavy Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.811Z] COMPANY: "Swaraj Engines Limited" | QUERIES: ["Swaraj Engines Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.813Z] COMPANY: "Swelect Energy Systems Limited" | QUERIES: ["Swelect Energy Systems Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.814Z] COMPANY: "Swiggy Limited" | QUERIES: ["Swiggy Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.816Z] COMPANY: "Sterling and Wilson Renewable Energy Limited" | QUERIES: ["Sterling and Wilson Renewable Energy Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.817Z] COMPANY: "Symphony Limited" | QUERIES: ["Symphony Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.818Z] COMPANY: "Syncom Formulations (India) Limited" | QUERIES: ["Syncom Formulations (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.819Z] COMPANY: "Syngene International Limited" | QUERIES: ["Syngene International Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.820Z] COMPANY: "Syrma SGS Technology Limited" | QUERIES: ["Syrma SGS Technology Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.823Z] COMPANY: "Systematix Corporate Services Limited" | QUERIES: ["Systematix Corporate Services Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.824Z] COMPANY: "Taal Tech Limited" | QUERIES: ["Taal Tech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.827Z] COMPANY: "Tainwala Chemical and Plastic (I) Limited" | QUERIES: ["Tainwala Chemical and Plastic (I) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.828Z] COMPANY: "Taj GVK Hotels & Resorts Limited" | QUERIES: ["Taj GVK Hotels & Resorts Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.831Z] COMPANY: "Take Solutions Limited" | QUERIES: ["Take Solutions Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.832Z] COMPANY: "Talbros Automotive Components Limited" | QUERIES: ["Talbros Automotive Components Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.833Z] COMPANY: "Tamboli Industries Limited" | QUERIES: ["Tamboli Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.834Z] COMPANY: "Tanla Platforms Limited" | QUERIES: ["Tanla Platforms Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.836Z] COMPANY: "Tara Chand InfraLogistic Solutions Limited" | QUERIES: ["Tara Chand InfraLogistic Solutions Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.837Z] COMPANY: "Tarapur Transformers Limited" | QUERIES: ["Tarapur Transformers Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.838Z] COMPANY: "TARC Limited" | QUERIES: ["TARC Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.840Z] COMPANY: "Transformers And Rectifiers (India) Limited" | QUERIES: ["Transformers And Rectifiers (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.841Z] COMPANY: "Tarmat Limited" | QUERIES: ["Tarmat Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.843Z] COMPANY: "Tarsons Products Limited" | QUERIES: ["Tarsons Products Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.844Z] COMPANY: "Tasty Bite Eatables Limited" | QUERIES: ["Tasty Bite Eatables Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.845Z] COMPANY: "Tata Capital Limited" | QUERIES: ["Tata Capital Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.847Z] COMPANY: "Tata Chemicals Limited" | QUERIES: ["Tata Chemicals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.848Z] COMPANY: "Tata Communications Limited" | QUERIES: ["Tata Communications Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.849Z] COMPANY: "TATA CONSUMER PRODUCTS LIMITED" | QUERIES: ["TATA CONSUMER PRODUCTS LIMITED" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.851Z] COMPANY: "Tata Elxsi Limited" | QUERIES: ["Tata Elxsi Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.853Z] COMPANY: "Tata Investment Corporation Limited" | QUERIES: ["Tata Investment Corporation Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.854Z] COMPANY: "Tata Power Company Limited" | QUERIES: ["Tata Power Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.855Z] COMPANY: "Tata Steel Limited" | QUERIES: ["Tata Steel Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.857Z] COMPANY: "Tata Technologies Limited" | QUERIES: ["Tata Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.858Z] COMPANY: "Tatva Chintan Pharma Chem Limited" | QUERIES: ["Tatva Chintan Pharma Chem Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.859Z] COMPANY: "TBO Tek Limited" | QUERIES: ["TBO Tek Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.860Z] COMPANY: "Tribhovandas Bhimji Zaveri Limited" | QUERIES: ["Tribhovandas Bhimji Zaveri Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.861Z] COMPANY: "TCC Concept Limited" | QUERIES: ["TCC Concept Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.862Z] COMPANY: "Transport Corporation of India Limited" | QUERIES: ["Transport Corporation of India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.863Z] COMPANY: "TCI Express Limited" | QUERIES: ["TCI Express Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.865Z] COMPANY: "TCI Finance Limited" | QUERIES: ["TCI Finance Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.866Z] COMPANY: "TCPL Packaging Limited" | QUERIES: ["TCPL Packaging Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.867Z] COMPANY: "Tata Consultancy Services Limited" | QUERIES: ["Tata Consultancy Services Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.868Z] COMPANY: "TD Power Systems Limited" | QUERIES: ["TD Power Systems Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.869Z] COMPANY: "Team India Guaranty Limited" | QUERIES: ["Team India Guaranty Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.870Z] COMPANY: "Teamlease Services Limited" | QUERIES: ["Teamlease Services Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.872Z] COMPANY: "Tech Mahindra Limited" | QUERIES: ["Tech Mahindra Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.873Z] COMPANY: "Techno Electric & Engineering Company Limited" | QUERIES: ["Techno Electric & Engineering Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.874Z] COMPANY: "TechNVision Ventures Limited" | QUERIES: ["TechNVision Ventures Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.877Z] COMPANY: "TECIL Chemicals and Hydro Power Limited" | QUERIES: ["TECIL Chemicals and Hydro Power Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.879Z] COMPANY: "Tega Industries Limited" | QUERIES: ["Tega Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.880Z] COMPANY: "Tejas Networks Limited" | QUERIES: ["Tejas Networks Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.884Z] COMPANY: "Tembo Global Industries Limited" | QUERIES: ["Tembo Global Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.885Z] COMPANY: "Tenneco Clean Air India Limited" | QUERIES: ["Tenneco Clean Air India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.888Z] COMPANY: "Tera Software Limited" | QUERIES: ["Tera Software Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.889Z] COMPANY: "Texmaco Infrastructure & Holdings Limited" | QUERIES: ["Texmaco Infrastructure & Holdings Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.891Z] COMPANY: "Texmo Pipes and Products Limited" | QUERIES: ["Texmo Pipes and Products Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.892Z] COMPANY: "Texmaco Rail & Engineering Limited" | QUERIES: ["Texmaco Rail & Engineering Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.895Z] COMPANY: "Tourism Finance Corporation of India Limited" | QUERIES: ["Tourism Finance Corporation of India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.898Z] COMPANY: "Transwarranty Finance Limited" | QUERIES: ["Transwarranty Finance Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.901Z] COMPANY: "TGB Banquets And Hotels Limited" | QUERIES: ["TGB Banquets And Hotels Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.902Z] COMPANY: "Thacker & Company Limited" | QUERIES: ["Thacker & Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.906Z] COMPANY: "Thakkers Developers Limited" | QUERIES: ["Thakkers Developers Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.907Z] COMPANY: "Thangamayil Jewellery Limited" | QUERIES: ["Thangamayil Jewellery Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.911Z] COMPANY: "The Investment Trust Of India Limited" | QUERIES: ["The Investment Trust Of India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.912Z] COMPANY: "Thejo Engineering Limited" | QUERIES: ["Thejo Engineering Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.915Z] COMPANY: "Leela Palaces Hotels & Resorts Limited" | QUERIES: ["Leela Palaces Hotels & Resorts Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.916Z] COMPANY: "Themis Medicare Limited" | QUERIES: ["Themis Medicare Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.919Z] COMPANY: "Thermax Limited" | QUERIES: ["Thermax Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.920Z] COMPANY: "Thomas Cook  (India)  Limited" | QUERIES: ["Thomas Cook  (India)  Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.925Z] COMPANY: "Thomas Scott (India) Limited" | QUERIES: ["Thomas Scott (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.926Z] COMPANY: "Thyrocare Technologies Limited" | QUERIES: ["Thyrocare Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.928Z] COMPANY: "Tilaknagar Industries Limited" | QUERIES: ["Tilaknagar Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.930Z] COMPANY: "Twamev Construction and Infrastructure Limited" | QUERIES: ["Twamev Construction and Infrastructure Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.932Z] COMPANY: "Tiger Logistics (India) Limited" | QUERIES: ["Tiger Logistics (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.934Z] COMPANY: "Technocraft Industries (India) Limited" | QUERIES: ["Technocraft Industries (India) Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.937Z] COMPANY: "Tube Investments of India Limited" | QUERIES: ["Tube Investments of India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.938Z] COMPANY: "Tijaria Polypipes Limited" | QUERIES: ["Tijaria Polypipes Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.942Z] COMPANY: "TIL Limited" | QUERIES: ["TIL Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.943Z] COMPANY: "Time Technoplast Limited" | QUERIES: ["Time Technoplast Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:22.946Z] COMPANY: "Timex Group India Limited" | QUERIES: ["Timex Group India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
